FA-Nr.,Artikelnr.,Bez./Artikel,Maschinenressource,AG-Starttermin,AG-Ende,KW,Tag,Wochentag,Planzeit [h],KI-Zeit [h],Ist-Zeit [h]
744245,ZJDEE0002295,"Gehaeuseflanschrippe DRBS NPS 10"" große Ausfuehrung B 200 S 20 L 430",PC71,2025-04-02 10:34:00,2025-04-02 11:00:00,14,2025-04-02,Mittwoch,0.518911035445545,0.34804812897443577,0.43333333333333335
744247,ZJDEE0002295,"Gehaeuseflanschrippe DRBS NPS 10"" große Ausfuehrung B 200 S 20 L 430",PC21,2025-04-01 14:56:00,2025-04-01 15:20:00,14,2025-04-01,Dienstag,0.2988980658003483,0.4033383039899241,0.4
744247,ZJDEE0002295,"Gehaeuseflanschrippe DRBS NPS 10"" große Ausfuehrung B 200 S 20 L 430",PC60,2025-04-03 13:44:00,2025-04-03 13:45:00,14,2025-04-03,Donnerstag,0.014170492048124327,0.01571547092787766,0.016666666666666666
744250,ZJDEE0002295,"Gehaeuseflanschrippe DRBS NPS 10"" große Ausfuehrung B 200 S 20 L 430",PC71,2025-04-02 10:34:00,2025-04-02 11:00:00,14,2025-04-02,Mittwoch,0.2998611157078927,0.47464727804871937,0.43333333333333335
744256,ZJDEE0002296,"Gehaeuseflanschrippe DRBS NPS 10"" große Ausfuehrung B 162 S 20 L 430",PC71,2025-04-02 09:58:00,2025-04-02 11:00:00,14,2025-04-02,Mittwoch,1.0576683317323667,0.9481193998606247,1.0333333333333334
744259,ZJDEE0002288,"Gehaeuseflansch DRBS NPS 10"" CL. 300 DI 240/247,6  DA 445 L 155,5",PM11,2025-03-24 08:27:00,2025-03-24 10:51:00,13,2025-03-24,Montag,2.0629311517989253,2.460026107500603,2.4
744261,ZJDEE0002288,"Gehaeuseflansch DRBS NPS 10"" CL. 300 DI 240/247,6  DA 445 L 155,5",PW71,2025-03-21 11:51:00,2025-03-21 13:27:00,12,2025-03-21,Freitag,1.0430082765141473,1.294371030020906,1.6
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC00,2025-04-11 09:42:00,2025-04-11 09:43:00,15,2025-04-11,Freitag,0.01237229167096676,0.015785153803824743,0.016666666666666666
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PW31,2025-04-16 15:39:00,2025-04-16 20:12:00,16,2025-04-16,Mittwoch,4.842645520792222,4.3205718285182,4.55
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PC61,2025-04-22 19:54:00,2025-04-23 06:54:00,17,2025-04-22,Dienstag,6.666881412240487,10.542306873675582,11.0
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PC71,2025-04-24 21:29:00,2025-04-25 10:59:00,17,2025-04-24,Donnerstag,9.49700005813052,14.0,13.5
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PW31,2025-04-30 11:31:00,2025-04-30 21:31:00,18,2025-04-30,Mittwoch,1.1747682752089013,1.363553543846322,
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PDS10,2025-05-15 15:24:00,2025-05-15 16:45:00,20,2025-05-15,Donnerstag,4.984596797891664,4.878807628785319,
744265,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC00,2025-06-03 20:45:00,2025-06-03 21:45:00,23,2025-06-03,Dienstag,5.2349642840339214,5.825202210020205,
744263,ZJDEE0002288,"Gehaeuseflansch DRBS NPS 10"" CL. 300 DI 240/247,6  DA 445 L 155,5",SM00,2025-03-20 06:02:00,2025-03-20 06:03:00,12,2025-03-20,Donnerstag,0.01484080128776721,0.016596424199111007,0.016666666666666666
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PW21,2025-04-15 07:02:00,2025-04-15 10:59:00,16,2025-04-15,Dienstag,4.015079119339518,3.2040052755921886,3.95
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC00,2025-04-25 21:44:00,2025-04-25 21:45:00,17,2025-04-25,Freitag,0.010901709950735656,0.01502169158227232,0.016666666666666666
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PW21,2025-04-28 13:08:00,2025-04-28 22:47:00,18,2025-04-28,Montag,1.2106159143210022,1.1402200042460269,
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC00,2025-05-07 21:44:00,2025-05-07 21:45:00,19,2025-05-07,Mittwoch,5.94128893741913,6.268661088766281,
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PC81,2025-05-16 12:00:00,2025-05-16 15:06:00,20,2025-05-16,Freitag,2.507041182047144,2.9592165623316617,
744266,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC20,2025-05-29 12:56:00,2025-05-29 13:23:00,22,2025-05-29,Donnerstag,1.6180936130022276,1.7725294760289172,
744267,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC10,2025-05-09 08:51:00,2025-05-09 10:51:00,19,2025-05-09,Freitag,2.753133879356727,3.2154465432494366,
744267,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC00,2025-05-30 08:23:00,2025-05-30 08:24:00,22,2025-05-30,Freitag,4.744634484863879,5.663051917185586,
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PW31,2025-04-16 15:39:00,2025-04-16 20:12:00,16,2025-04-16,Mittwoch,2.9487404127145935,3.9100082041610955,4.55
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PM54,2025-04-23 17:39:00,2025-04-23 21:45:00,17,2025-04-23,Mittwoch,4.673953007077426,4.410317817884347,4.1
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",PC71,2025-04-24 21:29:00,2025-04-25 10:59:00,17,2025-04-24,Donnerstag,11.526925214281894,12.351324360113399,13.5
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC10,2025-05-09 08:51:00,2025-05-09 10:51:00,19,2025-05-09,Freitag,6.78579784470969,7.471156414938129,
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",95110,2025-05-12 13:00:00,2025-05-14 14:00:00,20,2025-05-12,Montag,5.732569459409085,6.691904185759729,
744268,ZJDEE0002287,"Gehaeuse DRBS NPS 10"" FtF 450",QC10,2025-06-05 21:18:00,2025-06-05 21:45:00,23,2025-06-05,Donnerstag,5.532890138048035,5.013837005624136,
744270,ZJDEE0003472,"Flanschblech B DRBS NPS 10"" B 655 S 20 L 1299",PC21,2025-03-19 09:24:00,2025-03-19 10:39:00,12,2025-03-19,Mittwoch,1.32776638914317,1.2566613807549785,1.25
744272,ZJDEE0003472,"Flanschblech B DRBS NPS 10"" B 655 S 20 L 1299",PC91,2025-03-20 13:24:00,2025-03-20 13:45:00,12,2025-03-20,Donnerstag,0.2645527205482949,0.3547772522077474,0.35
744272,ZJDEE0003472,"Flanschblech B DRBS NPS 10"" B 655 S 20 L 1299",PM32,2025-03-21 09:20:00,2025-03-21 11:00:00,12,2025-03-21,Freitag,1.261131804603307,1.573604123386208,1.6666666666666667
744273,ZJDEE0002289,"Flanschblech A DRBS NPS 10"" B 655 S 20 L 1299",PM32,2025-03-21 09:20:00,2025-03-21 11:00:00,12,2025-03-21,Freitag,1.647206280416235,1.7188593199832884,1.6666666666666667
744274,ZJDEE0002289,"Flanschblech A DRBS NPS 10"" B 655 S 20 L 1299",PM32,2025-03-21 09:20:00,2025-03-21 11:00:00,12,2025-03-21,Freitag,1.0085755211546725,1.4847496881590092,1.6666666666666667
744276,ZJDEE0002289,"Flanschblech A DRBS NPS 10"" B 655 S 20 L 1299",PC91,2025-03-20 13:24:00,2025-03-20 13:45:00,12,2025-03-20,Donnerstag,0.33562649642835574,0.3457280589403257,0.35
744277,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",PM11,2025-03-21 20:10:00,2025-03-24 16:07:00,12,2025-03-21,Freitag,14.0,14.0,67.95
744284,ZJDE293267,"Brillenblech DRBS NPS 42"" B 1256 S 35 L 2365",PC21,2025-05-21 08:28:00,2025-05-21 11:00:00,21,2025-05-21,Mittwoch,5.2684212173732945,5.269148607968222,
744284,ZJDE293267,"Brillenblech DRBS NPS 42"" B 1256 S 35 L 2365",PC00,2025-05-21 21:44:00,2025-05-21 21:45:00,21,2025-05-21,Mittwoch,7.171478803397299,8.035011566986483,
744300,ZJDEE0002300,Blechzuschnitt B 450 S 35 L 995,PC60,2025-04-03 13:44:00,2025-04-03 13:45:00,14,2025-04-03,Donnerstag,0.010192843203041611,0.018144572339754136,0.016666666666666666
744301,ZJDEE0002300,Blechzuschnitt B 450 S 35 L 995,PC91,2025-04-02 10:36:00,2025-04-02 11:00:00,14,2025-04-02,Mittwoch,0.2545573476822132,0.4280006746260492,0.4
744307,ZJDE293266,"Aufnahmeblech DRBS DN 42"" B 277 S 30 L 440",PC21,2025-05-21 10:42:00,2025-05-21 11:00:00,21,2025-05-21,Mittwoch,3.7145993126081813,3.7940341547986876,
744309,ZJDE293266,"Aufnahmeblech DRBS DN 42"" B 277 S 30 L 440",PC00,2025-05-21 21:45:00,2025-05-21 21:45:00,21,2025-05-21,Mittwoch,4.887412327349967,5.015540823360667,
744312,ZJDEE0002420,"Gehaeusehaelfte A DDTC NPS 10""",PC91,2025-04-09 09:03:00,2025-04-09 09:45:00,15,2025-04-09,Mittwoch,0.6633091408796863,0.5688957257323455,0.7
744311,ZJDEE0002420,"Gehaeusehaelfte A DDTC NPS 10""",PM32,2025-04-04 09:29:00,2025-04-04 11:20:00,14,2025-04-04,Freitag,1.5531355009620802,1.9936944414463869,1.85
744311,ZJDEE0002420,"Gehaeusehaelfte A DDTC NPS 10""",QC00,2025-04-07 17:26:00,2025-04-07 17:27:00,15,2025-04-07,Montag,0.01524091868517927,0.017454702614491526,0.016666666666666666
744313,ZJDEE0002420,"Gehaeusehaelfte A DDTC NPS 10""",PW31,2025-04-03 20:59:00,2025-04-03 22:44:00,14,2025-04-03,Donnerstag,1.3601993411630522,1.4704091517402482,1.75
744313,ZJDEE0002420,"Gehaeusehaelfte A DDTC NPS 10""",PM32,2025-04-04 09:29:00,2025-04-04 11:20:00,14,2025-04-04,Freitag,1.7225357397598384,1.7831138503589194,1.85
744314,ZJDEE0003483,"Gehaeusehaelfte B DDTC NPS 10""",QC10,2025-04-09 21:00:00,2025-04-09 21:45:00,15,2025-04-09,Mittwoch,0.8090602529287458,0.8077833970017064,0.75
744316,ZJDEE0003483,"Gehaeusehaelfte B DDTC NPS 10""",PW31,2025-04-03 20:59:00,2025-04-03 22:44:00,14,2025-04-03,Donnerstag,2.043701711142337,1.693233569324564,1.75
744316,ZJDEE0003483,"Gehaeusehaelfte B DDTC NPS 10""",QC00,2025-04-07 17:26:00,2025-04-07 17:27:00,15,2025-04-07,Montag,0.0159520965677338,0.01635960173184206,0.016666666666666666
744141,ZJDEM0000020,"Zuschnitte zum Linkage DRBS Geh. NPS 10"" Recheckflansche u. Koppl.-Blech zp.5,15",PC00,2025-04-04 21:44:00,2025-04-04 21:45:00,14,2025-04-04,Freitag,0.010803888914110115,0.016422506724578713,0.016666666666666666
744143,ZJDE461572,Tragoese DRBS B 50 S 12 L 70,PC60,2025-05-21 13:44:00,2025-05-21 13:45:00,21,2025-05-21,Mittwoch,3.925711077700273,4.693193435337568,
744146,ZJDE461572,Tragoese DRBS B 50 S 12 L 70,PC60,2025-05-21 13:44:00,2025-05-21 13:45:00,21,2025-05-21,Mittwoch,0.5272762717541584,0.5707464156365449,
726153,ZJDE086523,Hinweisschild B 105 S 1 L 148 Stroemungsr. beids. (DE/EN),SM00,2025-07-15 21:33:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,6.962348901656954,6.695380033533114,
726154,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",PC00,2025-07-15 09:25:00,2025-07-15 09:26:00,29,2025-07-15,Dienstag,3.2389090576556683,3.4006608064282076,
726154,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",95110,2025-07-07 13:00:00,2025-07-09 14:00:00,28,2025-07-07,Montag,4.018113581972396,4.494110340175877,
726154,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",QC10,2025-07-15 20:40:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,1.611736022074716,1.899090572012176,
726156,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC10,2025-05-28 08:11:00,2025-05-28 11:11:00,22,2025-05-28,Mittwoch,2.6393716776825293,2.9464037405578365,
726156,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC00,2025-06-18 17:17:00,2025-06-18 17:18:00,25,2025-06-18,Mittwoch,8.055457841487332,7.72764936968643,
726156,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",91300,2025-06-30 13:00:00,2025-07-02 14:00:00,27,2025-06-30,Montag,9.9346116050259,11.847786039104305,
726157,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PC00,2025-06-18 14:28:00,2025-06-18 14:29:00,25,2025-06-18,Mittwoch,8.287158301354278,7.767121284796926,
726157,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PM08,2025-07-11 07:45:00,2025-07-11 08:30:00,28,2025-07-11,Freitag,8.549735407223526,7.736550553689744,
726157,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",QC20,2025-07-15 21:30:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,2.715215720877348,2.915623919619605,
726162,ZJDEE0002283,"Gehaeuseboden DRBS NPS 36""",QC00,2025-04-28 17:28:00,2025-04-28 17:29:00,18,2025-04-28,Montag,8.894811714436226,8.748735296758893,
726162,ZJDEE0002283,"Gehaeuseboden DRBS NPS 36""",PC91,2025-05-01 07:49:00,2025-05-01 08:30:00,18,2025-05-01,Donnerstag,9.712975011274448,10.817046956304603,
726164,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",95110,2025-07-07 13:00:00,2025-07-09 14:00:00,28,2025-07-07,Montag,8.034192077837623,8.392741433006897,
726164,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",QC10,2025-07-15 20:40:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,6.043364494003706,5.732964790119031,
726164,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",PM32,2025-07-11 09:10:00,2025-07-11 16:11:00,28,2025-07-11,Freitag,2.703914810686187,3.0825726448639257,
726165,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",PDD10,2025-07-04 21:41:00,2025-07-04 21:45:00,27,2025-07-04,Freitag,8.91479326709106,8.875104776295121,
726165,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",PM54,2025-07-14 13:26:00,2025-07-14 15:38:00,29,2025-07-14,Montag,1.558696494313316,1.5311655520576228,
726165,ZJDE202239,"Schieberplatte DRBS DN 36"" DA 902 S 50",PM32,2025-07-15 04:52:00,2025-07-15 07:26:00,29,2025-07-15,Dienstag,5.061386443353252,4.713638584187308,
728439,ZJDE293259,"Brillenblech DRBS DN 30"" B 919 S 30 L 1755",PC00,2025-05-29 21:44:00,2025-05-29 21:45:00,22,2025-05-29,Donnerstag,1.1951246763064793,1.335689759100135,
728440,ZJDE293259,"Brillenblech DRBS DN 30"" B 919 S 30 L 1755",PC00,2025-05-29 21:44:00,2025-05-29 21:45:00,22,2025-05-29,Donnerstag,8.298256008817502,7.95762822469026,
729611,ZJDEE0001830,"Flansch DRBS NPS 42"" CL.300 S.A DI 1028/1029  DA 1290  L 432",PM36,2025-04-09 09:24:00,2025-04-09 22:47:00,15,2025-04-09,Mittwoch,14.0,13.179956135282191,13.383333333333333
729614,ZJDEE0001830,"Flansch DRBS NPS 42"" CL.300 S.A DI 1028/1029  DA 1290  L 432",PW72,2025-04-10 12:02:00,2025-04-10 16:38:00,15,2025-04-10,Donnerstag,3.3494102553652105,4.531541622957676,4.6
729617,ZJDEE0001830,"Flansch DRBS NPS 42"" CL.300 S.A DI 1028/1029  DA 1290  L 432",PM36,2025-04-09 09:24:00,2025-04-09 22:47:00,15,2025-04-09,Mittwoch,10.91009394160328,13.715445324825065,13.383333333333333
729618,ZJDEE0001609,"Flansch NPS 12"" Cl. 150 XS",PM53,2025-04-17 21:11:00,2025-04-18 09:30:00,16,2025-04-17,Donnerstag,7.457992858717033,10.60196153636373,12.316666666666666
729812,ZJDEE0001788,"Rohrschuss DRBS NPS 42"" DI 1028 DA 1040 H 225",PW21,2025-04-21 09:52:00,2025-04-21 11:03:00,17,2025-04-21,Montag,1.1011480744276296,1.258240630851187,1.1833333333333333
729809,ZJDEE0001788,"Rohrschuss DRBS NPS 42"" DI 1028 DA 1040 H 225",PW21,2025-04-21 09:52:00,2025-04-21 11:03:00,17,2025-04-21,Montag,1.4164518605471947,1.113043241110216,1.1833333333333333
729813,ZJDEE0001610,"Rohrstutzen DN 2"" , CL.300 R.F. L 223 SCH 160",PM11,2025-04-24 07:45:00,2025-04-25 08:26:00,17,2025-04-24,Donnerstag,14.0,14.0,24.683333333333334
729822,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PC00,2025-05-20 21:44:00,2025-05-20 21:45:00,21,2025-05-20,Dienstag,1.3331017701468169,1.243141953897273,
729823,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PW71,2025-05-22 05:42:00,2025-05-22 10:57:00,21,2025-05-22,Donnerstag,8.843696535600355,10.133162630480257,
729823,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",QC10,2025-06-03 20:27:00,2025-06-03 21:45:00,23,2025-06-03,Dienstag,6.438705293516465,7.1142123861791005,
726172,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PDS20,2025-07-31 17:36:00,2025-08-01 09:21:00,31,2025-07-31,Donnerstag,3.18058092371664,2.9925096092505155,
726172,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",QC00,2025-08-04 06:51:00,2025-08-04 06:52:00,32,2025-08-04,Montag,4.2627464191452145,4.361881713783829,
726172,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PSA20,2025-08-08 07:32:00,2025-08-08 11:23:00,32,2025-08-08,Freitag,1.8315262771988203,1.697736603391948,
726172,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PSA20,2025-08-08 13:23:00,2025-08-08 15:08:00,32,2025-08-08,Freitag,2.0397425444041337,2.4447248725255917,
726173,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",PC71,2025-05-21 10:54:00,2025-05-21 16:48:00,21,2025-05-21,Mittwoch,6.612682684130328,7.700032658465002,
726173,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC00,2025-06-18 17:17:00,2025-06-18 17:18:00,25,2025-06-18,Mittwoch,8.532316544812245,9.985598449174685,
726174,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PM42,2025-06-20 09:14:00,2025-06-20 10:38:00,25,2025-06-20,Freitag,0.7351785586567215,0.7720660614098033,
726174,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",QC00,2025-06-23 21:44:00,2025-06-23 21:45:00,26,2025-06-23,Montag,8.831457137315413,10.34523900584661,
726174,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PC81,2025-07-09 11:09:00,2025-07-09 12:39:00,28,2025-07-09,Mittwoch,3.7692681136476853,3.7495857515259217,
726174,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",QC10,2025-07-10 09:39:00,2025-07-10 10:45:00,28,2025-07-10,Donnerstag,1.1252643839589944,1.2654801641480196,
726178,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC21,2025-06-13 08:17:00,2025-06-13 08:30:00,24,2025-06-13,Freitag,8.296366245440169,8.800775191517323,
726181,ZJDEE0002281,"Gehaeusehälfte DRBS NPS 36""",QC10,2025-05-02 19:06:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,3.731492026786128,3.3683476999901463,
726381,ZJDEE0001681,Blechzuschnitt B 150 S 50 L 256,PC21,2025-06-27 08:16:00,2025-06-27 08:30:00,26,2025-06-27,Freitag,5.425220387067585,5.936354421040602,
728447,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",PM32,2025-06-02 08:22:00,2025-06-02 11:18:00,23,2025-06-02,Montag,3.144706328186221,3.190105626926823,
728448,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",SM00,2025-05-23 07:05:00,2025-05-23 07:06:00,21,2025-05-23,Freitag,0.9130590814346824,0.8983329870847306,
728448,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",PC71,2025-05-28 16:17:00,2025-05-28 16:59:00,22,2025-05-28,Mittwoch,1.5923431767554992,1.4994339304476658,
728448,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",PM32,2025-06-10 06:21:00,2025-06-10 09:33:00,24,2025-06-10,Dienstag,2.2324475919884907,2.6022557454777675,
728449,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",SM00,2025-05-23 07:05:00,2025-05-23 07:06:00,21,2025-05-23,Freitag,8.983323453262136,9.762630532907428,
728449,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",QC10,2025-06-13 21:12:00,2025-06-13 21:45:00,24,2025-06-13,Freitag,9.805243950516456,9.276210747625504,
728450,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",PW71,2025-06-03 17:39:00,2025-06-03 17:54:00,23,2025-06-03,Dienstag,5.294246209336232,5.852149717480445,
728450,ZJDE450249,"Kompensator DRBS NPS 30"" DI 727 DA 840 L 310.8",PDS10,2025-06-09 16:07:00,2025-06-09 16:52:00,24,2025-06-09,Montag,5.751486665091541,6.838860538828608,
729620,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",PM11,2025-04-16 13:25:00,2025-04-17 09:22:00,16,2025-04-16,Mittwoch,12.130903651465108,14.0,19.95
729620,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",QC20,2025-04-21 21:21:00,2025-04-21 21:45:00,17,2025-04-21,Montag,0.32873108984839605,0.3615398167574361,0.4
729621,ZJDEE0001838,"Flanschblech DRBS NPS 42"" B 1410 S 35 L 3792",PM37,2025-04-11 06:30:00,2025-04-11 08:30:00,15,2025-04-11,Freitag,1.9553216224784347,1.6135002936359983,2.0
729622,ZJDEE0001838,"Flanschblech DRBS NPS 42"" B 1410 S 35 L 3792",PC60,2025-04-14 13:44:00,2025-04-14 13:45:00,16,2025-04-14,Montag,0.012790617958289213,0.017050014484857424,0.016666666666666666
729626,ZJDEE0001838,"Flanschblech DRBS NPS 42"" B 1410 S 35 L 3792",PC91,2025-04-10 12:32:00,2025-04-10 13:45:00,15,2025-04-10,Donnerstag,0.8847568140557446,1.0787499083915773,1.2166666666666666
729624,ZJDEE0001838,"Flanschblech DRBS NPS 42"" B 1410 S 35 L 3792",PC60,2025-04-14 13:44:00,2025-04-14 13:45:00,16,2025-04-14,Montag,0.016712622227876325,0.01745672999869511,0.016666666666666666
729627,ZJDEE0001838,"Flanschblech DRBS NPS 42"" B 1410 S 35 L 3792",PC60,2025-04-14 13:44:00,2025-04-14 13:45:00,16,2025-04-14,Montag,0.014859844190413455,0.014306924278848717,0.016666666666666666
729631,ZJDEE0001833,"Flanschblech DRBS NPS 42"" B 700 S 60 L 1595",PC21,2025-05-02 07:22:00,2025-05-02 08:30:00,18,2025-05-02,Freitag,0.6556269850214163,0.7137501245926599,
729633,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",QC00,2025-04-08 19:03:00,2025-04-08 19:04:00,15,2025-04-08,Dienstag,0.013687829602789853,0.01747446301436107,0.016666666666666666
729633,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",QC00,2025-05-07 17:01:00,2025-05-07 17:02:00,19,2025-05-07,Mittwoch,6.567275954451329,7.391810553273365,
729633,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PC81,2025-05-15 16:05:00,2025-05-15 20:20:00,20,2025-05-15,Donnerstag,6.274804351105318,6.932468325909306,
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PC11,2025-04-03 20:24:00,2025-04-03 20:47:00,14,2025-04-03,Donnerstag,0.35414769030744964,0.34523484264987553,0.38333333333333336
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",QC00,2025-04-10 15:29:00,2025-04-10 15:30:00,15,2025-04-10,Donnerstag,0.01920292003891429,0.016727609332701756,0.016666666666666666
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PC91,2025-04-18 11:30:00,2025-04-18 13:45:00,16,2025-04-18,Freitag,1.3918317769565198,2.4003271446749617,2.25
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PC71,2025-04-22 18:41:00,2025-04-23 14:22:00,17,2025-04-22,Dienstag,14.0,14.0,19.683333333333334
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PDS10,2025-05-14 15:14:00,2025-05-14 19:05:00,20,2025-05-14,Mittwoch,5.178715329099275,5.148742483115967,
729634,ZJDEE0001837,"Gehaeuse DRBS NPS 42""  FtF 1200",PDS10,2025-06-02 01:39:00,2025-06-02 04:09:00,23,2025-06-02,Montag,3.4429431189664803,3.1109487067404116,
729824,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",95110,2025-05-26 13:00:00,2025-05-28 14:00:00,22,2025-05-26,Montag,9.487490639055977,11.36243160829734,
729824,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PM32,2025-05-30 07:47:00,2025-05-30 15:44:00,22,2025-05-30,Freitag,8.117303944855394,9.492581463168252,
729825,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PC00,2025-05-20 21:44:00,2025-05-20 21:45:00,21,2025-05-20,Dienstag,8.06464853306412,8.329512176456007,
729825,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PW21,2025-05-21 15:03:00,2025-05-21 16:27:00,21,2025-05-21,Mittwoch,4.71108724419592,4.923062617830314,
729825,ZJDE202695,"Schieberplatte DRBS NPS 42"" DA 1058 S 60",PM32,2025-06-03 04:31:00,2025-06-03 07:12:00,23,2025-06-03,Dienstag,9.159666129403996,10.114737034517391,
729826,ZJDEE0001561,TRAGOESE A 3 D 52,PC21,2025-04-24 10:57:00,2025-04-24 11:20:00,17,2025-04-24,Donnerstag,0.42864553741187855,0.36586304245513657,0.38333333333333336
729828,ZJDEE0001561,TRAGOESE A 3 D 52,PM42,2025-04-25 08:19:00,2025-04-25 08:30:00,17,2025-04-25,Freitag,0.17083046042195932,0.1722997073906346,0.18333333333333332
729831,ZJDEE0001561,TRAGOESE A 3 D 52,PC21,2025-04-24 10:57:00,2025-04-24 11:20:00,17,2025-04-24,Donnerstag,0.2896631719878263,0.3490223814119472,0.38333333333333336
729831,ZJDEE0001561,TRAGOESE A 3 D 52,PM42,2025-04-25 08:19:00,2025-04-25 08:30:00,17,2025-04-25,Freitag,0.1531482364344701,0.1749555249968714,0.18333333333333332
